      1.0100502     0.99994967     0.98984916     0.97974866     0.96964816     0.95954766     0.94944716     0.93934666     0.92924615     0.91914565     0.90904515     0.89894465     0.88884415     0.87874365     0.86864314     0.85854264     0.84844214     0.83834164     0.82824114     0.81814064     0.80804013     0.79793963     0.78783913     0.77773863     0.76763813     0.75753763     0.74743712     0.73733662     0.72723612     0.71713562     0.70703512     0.69693462     0.68683411     0.67673361     0.66663311     0.65653261     0.64643211     0.63633161      0.6262311      0.6161306      0.6060301      0.5959296      0.5858291      0.5757286     0.56562809     0.55552759     0.54542709     0.53532659     0.52522609     0.51512559     0.50502508     0.49492458     0.48482408     0.47472358     0.46462308     0.45452258     0.44442207     0.43432157     0.42422107     0.41412057     0.40402007     0.39391957     0.38381906     0.37371856     0.36361806     0.35351756     0.34341706     0.33331656     0.32321605     0.31311555     0.30301505     0.29291455     0.28281405     0.27271355     0.26261304     0.25251254     0.24241204     0.23231154     0.22221104     0.21211054     0.20201003     0.19190953     0.18180903     0.17170853     0.16160803     0.15150753     0.14140702     0.13130652     0.12120602     0.11110552     0.10100502    0.090904515    0.080804013    0.070703512     0.06060301    0.050502508    0.040402007    0.030301505    0.020201003    0.010100502
      1.0202013       1.010142      1.0000317     0.98989105     0.97973007     0.96955445     0.95936787     0.94917298     0.93897173     0.92876566     0.91855601     0.90834376     0.89812974     0.88791459     0.87769885     0.86748293     0.85726717      0.8470518     0.83683702     0.82662295     0.81640966     0.80619719     0.79598555     0.78577473     0.77556468     0.76535537     0.75514673      0.7449387     0.73473122     0.72452424     0.71431768     0.70411149     0.69390562     0.68370002     0.67349464     0.66328946     0.65308443     0.64287953     0.63267474     0.62247003     0.61226539      0.6020608     0.59185625     0.58165173     0.57144724     0.56124277     0.55103831     0.54083386     0.53062942     0.52042498     0.51022055     0.50001611     0.48981166     0.47960721     0.46940274     0.45919826     0.44899376     0.43878922     0.42858465     0.41838002     0.40817532     0.39797054     0.38776565     0.37756062     0.36735542        0.35715     0.34694432     0.33673831     0.32653191     0.31632502     0.30611755     0.29590939     0.28570041     0.27549045     0.26527935     0.25506691     0.24485292     0.23463712     0.22441925     0.21419899     0.20397599     0.19374986     0.18352012     0.17328626     0.16304763     0.15280347     0.14255282     0.13229444     0.12202671     0.11174738     0.10145323    0.091139488    0.080798635    0.070418203    0.059975971    0.049428757     0.03868333    0.027512258    0.015283191              0
      1.0304545      1.0203862      1.0102465      1.0000568     0.98983056     0.97957701     0.96930259     0.95901211     0.94870928     0.93839705     0.92807782     0.91775351     0.90742571     0.89709573     0.88676459     0.87643312     0.86610198     0.85577166     0.84544251     0.83511477      0.8247886     0.81446408     0.80414122     0.79381998     0.78350029     0.77318206     0.76286519     0.75254953     0.74223498     0.73192139     0.72160867     0.71129668     0.70098533     0.69067451     0.68036415     0.67005417      0.6597445     0.64943508     0.63912588     0.62881684     0.61850794     0.60819914     0.59789042     0.58758177     0.57727317     0.56696461     0.55665607     0.54634756     0.53603906     0.52573056     0.51542206     0.50511357     0.49480506     0.48449653     0.47418798      0.4638794     0.45357077     0.44326208     0.43295331     0.42264444     0.41233543     0.40202625     0.39171685     0.38140718     0.37109716     0.36078672     0.35047574     0.34016412      0.3298517     0.31953833     0.30922381      0.2989079     0.28859035     0.27827087     0.26794912      0.2576247     0.24729719     0.23696611      0.2266309     0.21629096     0.20594559     0.19559402     0.18523534     0.17486851      0.1644923     0.15410524      0.1437055     0.13329074     0.12285792      0.1124029     0.10191988    0.091400406    0.080831719     0.07019366    0.059452995    0.048552444    0.037389696     0.02578059    0.013419294              0
      1.0408108      1.0307037      1.0205155      1.0102649     0.99996623     0.98963007     0.97926467     0.96887643     0.95847049     0.94805099     0.93762135     0.92718435     0.91674231     0.90629711     0.89585027     0.88540301     0.87495627     0.86451079     0.85406708      0.8436255     0.83318628     0.82274953     0.81231526     0.80188342     0.79145391     0.78102658     0.77060126     0.76017777     0.74975593     0.73933554     0.72891643     0.71849842     0.70808136      0.6976651     0.68724952     0.67683451     0.66641996     0.65600579     0.64559194     0.63517834     0.62476493     0.61435169     0.60393857     0.59352554     0.58311259      0.5726997     0.56228685     0.55187402     0.54146122     0.53104842     0.52063563     0.51022283     0.49981002     0.48939718     0.47898431     0.46857138     0.45815839     0.44774531     0.43733211     0.42691875     0.41650519     0.40609138     0.39567724     0.38526269     0.37484763     0.36443193     0.35401544     0.34359799     0.33317935     0.32275929     0.31233752     0.30191369     0.29148742     0.28105828     0.27062575     0.26018927     0.24974821     0.23930184     0.22884937     0.21838989      0.2079224     0.19744575     0.18695866     0.17645962     0.16594688     0.15541837     0.14487152     0.13430317     0.12370919     0.11308414     0.10242062    0.091708216     0.08093194    0.070069656    0.059088065    0.047936782    0.036541214    0.024800286    0.012612976              0
      1.0512711      1.0411053      1.0308528      1.0205301       1.010151     0.99972669     0.98926638     0.97877758     0.96826647     0.95773819       0.947197     0.93664645      0.9260895     0.91552855     0.90496557     0.89440214      0.8838395     0.87327856     0.86272002     0.85216435     0.84161181     0.83106257     0.82051663     0.80997392      0.7994343     0.78889757     0.77836352      0.7678319     0.75730245     0.74677494     0.73624911     0.72572475     0.71520165     0.70467961     0.69415847     0.68363808      0.6731183     0.66259904     0.65208018     0.64156166      0.6310434     0.62052536     0.61000747     0.59948972     0.58897206     0.57845448     0.56793695     0.55741946       0.546902     0.53638455      0.5258671     0.51534964     0.50483217     0.49431466     0.48379711     0.47327949     0.46276177     0.45224394     0.44172595     0.43120776      0.4206893      0.4101705     0.39965127      0.3891315     0.37861105     0.36808976     0.35756743     0.34704383     0.33651866     0.32599162     0.31546231     0.30493029     0.29439506     0.28385604     0.27331257      0.2627639     0.25220921     0.24164756     0.23107791     0.22049909     0.20990981     0.19930861     0.18869384     0.17806363      0.1674158     0.15674779     0.14605655     0.13533829     0.12458828     0.11380043     0.10296673    0.092076411    0.081114823    0.070061859    0.058890076    0.047563091    0.036036285    0.024265127    0.012231694              0
      1.0618365      1.0515976      1.0412683      1.0308635      1.0203963      1.0098782     0.99931877     0.98872626     0.97810763     0.96746878     0.95681468     0.94614953     0.93547683     0.92479947     0.91411982     0.90343976     0.89276079     0.88208403     0.87141031     0.86074019     0.85007401     0.83941193     0.82875397     0.81810003     0.80744993     0.79680344     0.78616026      0.7755201     0.76488264     0.75424758     0.74361461     0.73298346     0.72235387     0.71172561     0.70109846     0.69047223     0.67984677     0.66922195     0.65859763     0.64797372     0.63735014     0.62672683     0.61610371     0.60548076     0.59485793     0.58423518     0.57361251     0.56298989     0.55236729     0.54174471     0.53112214     0.52049956     0.50987695      0.4992543      0.4886316     0.47800881     0.46738591     0.45676286     0.44613961     0.43551611     0.42489229     0.41426804     0.40364327     0.39301782     0.38239154     0.37176422     0.36113561     0.35050543     0.33987332      0.3292389     0.31860168     0.30796112     0.29731661     0.28666743     0.27601278     0.26535174     0.25468332     0.24400636     0.23331961     0.22262168     0.21191101     0.20118587     0.19044431     0.17968417     0.16890294     0.15809775      0.1472652     0.13640124      0.1255009     0.11455801     0.10356477     0.09251123    0.081384626    0.070168758     0.05884363     0.04738614    0.035773308    0.023990597    0.012047837              0
      1.0725082       1.062185      1.0517689      1.0412736      1.0307116      1.0200943      1.0094316     0.99873214     0.98800352     0.97725218      0.9664837     0.95570278      0.9449134     0.93411887      0.9233219     0.91252467     0.90172889     0.89093586     0.88014654     0.86936155     0.85858131     0.84780597     0.83703556     0.82626995     0.81550892     0.80475218      0.7939994     0.78325021     0.77250423      0.7617611     0.75102047       0.740282     0.72954538     0.71881034     0.70807661       0.697344     0.68661229     0.67588133     0.66515098     0.65442112     0.64369165     0.63296249     0.62223357     0.61150483     0.60077625     0.59004777     0.57931937     0.56859103     0.55786273     0.54713445     0.53640617     0.52567788     0.51494956     0.50422119     0.49349276     0.48276422     0.47203556     0.46130672     0.45057764     0.43984827      0.4291185     0.41838825     0.40765736     0.39692568     0.38619301     0.37545911     0.36472369      0.3539864     0.34324685     0.33250455     0.32175896     0.31100943     0.30025523     0.28949554      0.2787294     0.26795576     0.25717344     0.24638113     0.23557737     0.22476055      0.2139289     0.20308047     0.19221309     0.18132435     0.17041155     0.15947162     0.14850103     0.13749567     0.12645067     0.11536022     0.10421727    0.093013317    0.081738137    0.070379774    0.058924985    0.047360692    0.035677219    0.023874069    0.011968016              0
      1.0832871      1.0728711      1.0623602      1.0517673      1.0411046      1.0303833      1.0196134      1.0088039     0.99796284     0.98709709     0.97621267     0.96531476     0.95440771     0.94349519      0.9325802     0.92166519     0.91075204     0.89984223     0.88893681     0.87803648     0.86714168     0.85625259     0.84536923     0.83449143     0.82361893      0.8127514     0.80188844     0.79102963     0.78017454     0.76932274     0.75847382     0.74762739     0.73678311     0.72594064     0.71509969     0.70426002     0.69342141     0.68258365     0.67174659      0.6609101     0.65007406     0.63923838     0.62840297     0.61756778     0.60673276     0.59589787     0.58506307     0.57422833     0.56339364     0.55255897      0.5417243     0.53088962     0.52005491     0.50922015      0.4983853     0.48755035     0.47671523     0.46587992     0.45504434     0.44420842     0.43337205     0.42253511     0.41169744     0.40085887     0.39001916     0.37917804     0.36833517     0.35749017     0.34664256     0.33579181     0.32493729     0.31407827      0.3032139     0.29234326     0.28146527     0.27057873     0.25968232     0.24877455     0.23785381      0.2269183     0.21596608     0.20499502     0.19400278     0.18298679     0.17194423     0.16087197     0.14976649     0.13862381      0.1274394     0.11620805     0.10492376     0.09357969    0.082168183    0.070681069    0.059110388    0.047449837    0.035697233    0.023857996    0.011948914              0
      1.0941743      1.0836588      1.0730467      1.0623504      1.0515819      1.0407523      1.0298717      1.0189493      1.0079934     0.99701139     0.98600953     0.97499337     0.96396763     0.95293626     0.94190252     0.93086906     0.91983795     0.90881079     0.89778871     0.88677249     0.87576258     0.86475919     0.85376229     0.84277171     0.83178713     0.82080818      0.8098344     0.79886531     0.78790042     0.77693925     0.76598133     0.75502623     0.74407354      0.7331229     0.72217399     0.71122652     0.70028023     0.68933491     0.67839039      0.6674465     0.65650312     0.64556014     0.63461748     0.62367506     0.61273283     0.60179074     0.59084876     0.57990685     0.56896499     0.55802316     0.54708133     0.53613949     0.52519761     0.51425567     0.50331364     0.49237148     0.48142915     0.47048659     0.45954374     0.44860049     0.43765675     0.42671236     0.41576717     0.40482095     0.39387345     0.38292437     0.37197334     0.36101991     0.35006356      0.3391037     0.32813961     0.31717048      0.3061954      0.2952133     0.28422301     0.27322321     0.26221243     0.25118905     0.24015131     0.22909727     0.21802483     0.20693174     0.19581553     0.18467355     0.17350294     0.16230059      0.1510631     0.13978676     0.12846749     0.11710082     0.10568187    0.094205422    0.082666103    0.071058788    0.059379326     0.04762571    0.035799731    0.023908926    0.011968203              0
      1.1051709      1.0945505       1.083832      1.0730276      1.0621491      1.0512074       1.040213      1.0291751      1.0181024      1.0070022     0.99588146     0.98474586      0.9736004      0.9624493     0.95129604     0.94014344     0.92899373     0.91784859     0.90670926     0.89557654     0.88445092     0.87333259     0.86222152     0.85111749     0.84002015     0.82892907     0.81784374     0.80676363     0.79568818     0.78461686     0.77354915     0.76248457     0.75142267     0.74036304     0.72930533     0.71824921     0.70719441     0.69614068     0.68508784      0.6740357     0.66298412     0.65193298      0.6408822     0.62983169     0.61878139     0.60773125     0.59668122     0.58563127     0.57458138     0.56353152     0.55248166     0.54143179     0.53038188      0.5193319     0.50828182      0.4972316     0.48618119     0.47513052     0.46407953     0.45302811     0.44197614     0.43092346     0.41986988     0.40881518     0.39775907     0.38670122      0.3756412     0.36457855     0.35351269     0.34244296     0.33136859     0.32028869     0.30920224     0.29810811     0.28700501      0.2758915     0.26476601      0.2536268     0.24247197     0.23129947     0.22010709     0.20889247     0.19765308     0.18638624     0.17508909     0.16375861      0.1523916     0.14098469      0.1295343     0.11803673     0.10648816    0.094884823    0.083223218    0.071500526    0.059715217    0.047867894    0.035962342    0.024006548     0.01201333              0
