     0     0.27223527   -0.053419419 9.7757262E-312 9.7757262E-312
     1     0.85881508    -0.71031321 9.7757262E-312 9.7757262E-312
     2     0.97300393    -0.91109177      0.0000000      0.0000000
     3      1.0559757     -1.0715366      0.0000000      0.0000000
     4      1.0975189     -1.1547804      0.0000000      0.0000000
     5      1.1157830     -1.1897662      0.0000000      0.0000000
     6      1.1399981     -1.2375007      0.0000000      0.0000000
     7      1.1641609     -1.2871983      0.0000000      0.0000000
     8      1.1743983     -1.3067572      0.0000000      0.0000000
     9      1.1987450     -1.3582450      0.0000000      0.0000000
    10      1.2027164     -1.3640042      0.0000000      0.0000000
    11      1.2014366     -1.3569133      0.0000000      0.0000000
    12      1.2130469     -1.3799582      0.0000000      0.0000000
    13      1.2064578     -1.3611988      0.0000000      0.0000000
    14      1.2364530     -1.4280058      0.0000000      0.0000000
    15      1.2531452     -1.4642771      0.0000000      0.0000000
    16      1.2568042     -1.4688502      0.0000000      0.0000000
    17      1.2645987     -1.4841530      0.0000000      0.0000000
    18      1.2632980     -1.4776425      0.0000000      0.0000000
    19      1.2746078     -1.5014185      0.0000000      0.0000000
    20      1.2806578     -1.5132949      0.0000000      0.0000000
    21      1.2833376     -1.5165165      0.0000000      0.0000000
    22      1.2977071     -1.5480623      0.0000000      0.0000000
    23      1.3133250     -1.5837625      0.0000000      0.0000000
    24      1.3114791     -1.5766431      0.0000000      0.0000000
    25      1.3052632     -1.5592163      0.0000000      0.0000000
    26      1.3133360     -1.5767785      0.0000000      0.0000000
    27      1.3114390     -1.5697703      0.0000000      0.0000000
    28      1.3199768     -1.5891518      0.0000000      0.0000000
    29      1.3259941     -1.6022011      0.0000000      0.0000000
    30      1.3257654     -1.5970200      0.0000000      0.0000000
    31      1.3329384     -1.6113664      0.0000000      0.0000000
    32      1.3422036     -1.6326279      0.0000000      0.0000000
    33      1.3421929     -1.6307445      0.0000000      0.0000000
    34      1.3531941     -1.6565861      0.0000000      0.0000000
    35      1.3481228     -1.6411968      0.0000000      0.0000000
    36      1.3579711     -1.6632055      0.0000000      0.0000000
    37      1.3518485     -1.6451853      0.0000000      0.0000000
    38      1.3581957     -1.6582047      0.0000000      0.0000000
    39      1.3560816     -1.6503728      0.0000000      0.0000000
    40      1.3485067     -1.6289519      0.0000000      0.0000000
    41      1.3622386     -1.6613659      0.0000000      0.0000000
    42      1.3533069     -1.6381761      0.0000000      0.0000000
    43      1.3498397     -1.6276657      0.0000000      0.0000000
    44      1.3619264     -1.6544919      0.0000000      0.0000000
    45      1.3651178     -1.6606794      0.0000000      0.0000000
    46      1.3660984     -1.6611633      0.0000000      0.0000000
    47      1.3655805     -1.6582593      0.0000000      0.0000000
    48      1.3735357     -1.6761610      0.0000000      0.0000000
    49      1.3775780     -1.6844015      0.0000000      0.0000000
    50      1.3827924     -1.6964582      0.0000000      0.0000000
    51      1.3842358     -1.6966481      0.0000000      0.0000000
    52      1.3837632     -1.6927256      0.0000000      0.0000000
    53      1.3833834     -1.6897011      0.0000000      0.0000000
    54      1.3800324     -1.6784159      0.0000000      0.0000000
    55      1.3829787     -1.6833538      0.0000000      0.0000000
    56      1.3819658     -1.6780429      0.0000000      0.0000000
    57      1.3833511     -1.6797870      0.0000000      0.0000000
    58      1.3785633     -1.6666100      0.0000000      0.0000000
    59      1.3796219     -1.6681013      0.0000000      0.0000000
    60      1.3774453     -1.6603268      0.0000000      0.0000000
    61      1.3807508     -1.6662718      0.0000000      0.0000000
    62      1.3871127     -1.6807917      0.0000000      0.0000000
    63      1.3903720     -1.6882062      0.0000000      0.0000000
    64      1.3839420     -1.6709331      0.0000000      0.0000000
    65      1.3876075     -1.6776543      0.0000000      0.0000000
    66      1.3907806     -1.6840748      0.0000000      0.0000000
    67      1.3945207     -1.6901289      0.0000000      0.0000000
    68      1.4040858     -1.7123299      0.0000000      0.0000000
    69      1.4066379     -1.7172436      0.0000000      0.0000000
    70      1.4173372     -1.7430931      0.0000000      0.0000000
    71      1.4162642     -1.7390622 1.4821969E-323 1.4821969E-323
    72      1.4201820     -1.7471722 9.7757262E-312 9.7757262E-312
    73      1.4196477     -1.7442836 9.7757262E-312 9.7757262E-312
    74      1.4214825     -1.7478129      0.0000000      0.0000000
    75      1.4203548     -1.7426241      0.0000000      0.0000000
    76      1.4202466     -1.7408031      0.0000000      0.0000000
    77      1.4156929     -1.7272593      0.0000000      0.0000000
    78      1.4180253     -1.7309475      0.0000000      0.0000000
    79      1.4194608     -1.7336555      0.0000000      0.0000000
    80      1.4182688     -1.7281433      0.0000000      0.0000000
    81      1.4213387     -1.7343694      0.0000000      0.0000000
    82      1.4256445     -1.7432230      0.0000000      0.0000000
    83      1.4194494     -1.7280413      0.0000000      0.0000000
    84      1.4218347     -1.7343979      0.0000000      0.0000000
    85      1.4231742     -1.7362988      0.0000000      0.0000000
    86      1.4226682     -1.7347497      0.0000000      0.0000000
    87      1.4199252     -1.7260596      0.0000000      0.0000000
    88      1.4215199     -1.7286096      0.0000000      0.0000000
    89      1.4291512     -1.7466524      0.0000000      0.0000000
    90      1.4300733     -1.7468377      0.0000000      0.0000000
    91      1.4317055     -1.7489479      0.0000000      0.0000000
    92      1.4340356     -1.7530972      0.0000000      0.0000000
    93      1.4398771     -1.7644030      0.0000000      0.0000000
    94      1.4311602     -1.7389954      0.0000000      0.0000000
    95      1.4400466     -1.7599993      0.0000000      0.0000000
    96      1.4398489     -1.7592760      0.0000000      0.0000000
    97      1.4450454     -1.7697941      0.0000000      0.0000000
    98      1.4349945     -1.7450889      0.0000000      0.0000000
    99      1.4340190     -1.7410297      0.0000000      0.0000000
