      1.6487213      1.6323973      1.6160733      1.5997494      1.5834254      1.5671014      1.5507774      1.5344535      1.5181295      1.5018055      1.4854815      1.4691576      1.4528336      1.4365096      1.4201856      1.4038617      1.3875377      1.3712137      1.3548897      1.3385658      1.3222418      1.3059178      1.2895939      1.2732699      1.2569459      1.2406219       1.224298       1.207974        1.19165       1.175326      1.1590021      1.1426781      1.1263541      1.1100302      1.0937062      1.0773822      1.0610582      1.0447343      1.0284103      1.0120863     0.99576235     0.97943838     0.96311441     0.94679045     0.93046648     0.91414251     0.89781849     0.88149452     0.86517056     0.84884659     0.83252262      0.8161986     0.79987463     0.78355067      0.7672267     0.75090273     0.73457876     0.71825479     0.70193083     0.68560686     0.66928289     0.65295892     0.63663495     0.62031098     0.60398702     0.58766305     0.57133908     0.55501511     0.53869114     0.52236718     0.50604321     0.48971914     0.47339517     0.45707121     0.44074724     0.42442327      0.4080993     0.39177533     0.37545136      0.3591274     0.34280343     0.32647946     0.31015549     0.29383152     0.27750756     0.26118359     0.24485962     0.22853565     0.21221168     0.19588772     0.17956375     0.16323968     0.14691571     0.13059174     0.11426778    0.097943809    0.081619841    0.065295872    0.048971904    0.032647936    0.016323968
      1.6651263      1.6490719       1.632935      1.6167477      1.6005249       1.584275       1.568003      1.5517124      1.5354056      1.5190844      1.5027504      1.4864048      1.4700484      1.4536821      1.4373066      1.4209225      1.4045303      1.3881304      1.3717234      1.3553094       1.338889      1.3224624      1.3060298      1.2895916      1.2731479       1.256699      1.2402451      1.2237864      1.2073231      1.1908553      1.1743832      1.1579069      1.1414266      1.1249425      1.1084546       1.091963       1.075468      1.0589695      1.0424678      1.0259629      1.0094548     0.99294384     0.97642992     0.95991318      0.9433937     0.92687155     0.91034681     0.89381956     0.87728987      0.8607578     0.84422341     0.82768675     0.81114791     0.79460693     0.77806385     0.76151874     0.74497163     0.72842256     0.71187158     0.69531872     0.67876402      0.6622075     0.64564919     0.62908912     0.61252729     0.59596373     0.57939844     0.56283142     0.54626267     0.52969217      0.5131199     0.49654581     0.47996991     0.46339213     0.44681239      0.4302306     0.41364666     0.39706042     0.38047172     0.36388035     0.34728606     0.33068851     0.31408733     0.29748199     0.28087187     0.26425616     0.24763378     0.23100336     0.21436301     0.19771019     0.18104128     0.16435108     0.14763181     0.13087121     0.11404895    0.097128888    0.080040975    0.062634223    0.044540723     0.02473813              0
      1.6816946      1.6658289      1.6498471      1.6337814      1.6176517      1.6014707      1.5852473      1.5689875       1.552696      1.5363762      1.5200311      1.5036627      1.4872731      1.4708639      1.4544362      1.4379914      1.4215305      1.4050544      1.3885639      1.3720597      1.3555425       1.339013      1.3224716      1.3059188      1.2893553      1.2727813      1.2561973      1.2396036      1.2230008       1.206389      1.1897686      1.1731399      1.1565031      1.1398586      1.1232067      1.1065475      1.0898812      1.0732082      1.0565286      1.0398426      1.0231505      1.0064524     0.98974842     0.97303883     0.95632376     0.93960336     0.92287779      0.9061472     0.88941173     0.87267149     0.85592663     0.83917726     0.82242349     0.80566545     0.78890322     0.77213691     0.75536661     0.73859241     0.72181438     0.70503259     0.68824712     0.67145803     0.65466536     0.63786916     0.62106946      0.6042663     0.58745968     0.57064962     0.55383609     0.53701908     0.52019855     0.50337444     0.48654667     0.46971514     0.45287971     0.43604021     0.41919642     0.40234808     0.38549485     0.36863634     0.35177203     0.33490131      0.3180234     0.30113733     0.28424187     0.26733546     0.25041607     0.23348105     0.21652689      0.1995488     0.18254017     0.16549159     0.14838928     0.13121237     0.11392795    0.096481848    0.078780969     0.06065934    0.041818643    0.021763867              0
      1.6984278      1.6827018      1.6668433      1.6508793      1.6348296       1.618709      1.6025279      1.5862944      1.5700147      1.5536936       1.537335      1.5209421      1.5045177      1.4880641      1.4715832      1.4550767      1.4385462       1.421993      1.4054183      1.3888232      1.3722087      1.3555756      1.3389249      1.3222572      1.3055732      1.2888737      1.2721593      1.2554304      1.2386876      1.2219315      1.2051625      1.1883811      1.1715877      1.1547826      1.1379664      1.1211392      1.1043016      1.0874538      1.0705961      1.0537289      1.0368525       1.019967      1.0030729     0.98617029     0.96925947     0.95234068     0.93541415     0.91848008     0.90153868     0.88459017     0.86763471      0.8506725      0.8337037     0.81672849     0.79974701     0.78275942     0.76576585     0.74876642     0.73176126     0.71475048     0.69773419     0.68071246     0.66368537     0.64665301     0.62961541     0.61257262     0.59552467     0.57847156     0.56141328      0.5443498     0.52728107     0.51020699     0.49312745     0.47604231     0.45895136     0.44185435     0.42475098     0.40764085      0.3905235     0.37339833     0.35626462     0.33912149     0.32196782     0.30480223     0.28762299     0.27042789     0.25321413     0.23597803     0.21871482     0.20141808     0.18407912     0.16668591     0.14922144     0.13166113     0.11396869    0.096089641    0.077941755    0.059403555    0.040310665    0.020498707              0
      1.7153274      1.6997075       1.683945      1.6680627      1.6520787      1.6360077      1.6198611      1.6036477      1.5873749      1.5710485      1.5546733      1.5382532      1.5217918      1.5052918      1.4887559      1.4721862      1.4555848      1.4389533      1.4222934      1.4056064      1.3888936      1.3721563      1.3553954      1.3386121      1.3218072      1.3049815       1.288136      1.2712714      1.2543883      1.2374874      1.2205694      1.2036348      1.1866842      1.1697183      1.1527373       1.135742      1.1187326      1.1017097      1.0846737       1.067625      1.0505639      1.0334909      1.0164063     0.99931046     0.98220367     0.96508626     0.94795854     0.93082079     0.91367329     0.89651629     0.87935006     0.86217484     0.84499085     0.82779831     0.81059744     0.79338842     0.77617144     0.75894667     0.74171427     0.72447439     0.70722717     0.68997272     0.67271115     0.65544256     0.63816702     0.62088458     0.60359527     0.58629912     0.56899611     0.55168621     0.53436934      0.5170454     0.49971424     0.48237567     0.46502943     0.44767522     0.43031264     0.41294119     0.39556028     0.37816917     0.36076695     0.34335249     0.32592443     0.30848105     0.29102021     0.27353923     0.25603473     0.23850234     0.22093646     0.20332975     0.18567248     0.16795164     0.15014957     0.13224213     0.11419613    0.095966351    0.077492921    0.058702511    0.039521786    0.019920312              0
      1.7323952      1.7168556      1.7011668      1.6853478       1.669415      1.6533822       1.637261      1.6210607       1.604789      1.5884525      1.5720566       1.555606      1.5391045      1.5225557      1.5059626      1.4893278      1.4726537      1.4559424      1.4391958      1.4224157      1.4056035      1.3887608      1.3718889       1.354989      1.3380623      1.3211097      1.3041324      1.2871313      1.2701072      1.2530609      1.2359933       1.218905      1.2017969      1.1846694      1.1675234      1.1503593      1.1331778      1.1159794      1.0987646       1.081534       1.064288      1.0470271      1.0297517      1.0124622     0.99515916     0.97784284     0.96051365     0.94317194     0.92581806     0.90845234      0.8910751     0.87368663     0.85628723     0.83887716     0.82145669     0.80402605     0.78658549     0.76913521     0.75167542      0.7342063     0.71672803     0.69924075      0.6817446      0.6642397     0.64672614       0.629204     0.61167332     0.59413413     0.57658642     0.55903015     0.54146524     0.52389157     0.50630896      0.4887172     0.47111599     0.45350495     0.43588363     0.41825145     0.40060771     0.38295154      0.3652819     0.34759749     0.32989673     0.31217767      0.2944379     0.27667442      0.2588835     0.24106041     0.22319919      0.2052922     0.18732962     0.16929878     0.15118326     0.13296184     0.11460749    0.096086816    0.077361154    0.058391845      0.0391537    0.019660777              0
      1.7496328      1.7341529      1.7185188      1.7027467      1.6868512      1.6708454      1.6547402      1.6385451      1.6222681      1.6059161       1.589495      1.5730098      1.5564649      1.5398644      1.5232114      1.5065092      1.4897603      1.4729673      1.4561324      1.4392575      1.4223445      1.4053951      1.3884109      1.3713933      1.3543437      1.3372633      1.3201533      1.3030149      1.2858489      1.2686565      1.2514385      1.2341959      1.2169294      1.1996399      1.1823282      1.1649948      1.1476406      1.1302662      1.1128722      1.0954592      1.0780278      1.0605785      1.0431119      1.0256285      1.0081287     0.99061314     0.97308212     0.95553611     0.93797553     0.92040077     0.90281221     0.88521022     0.86759512     0.84996726     0.83232694     0.81467446      0.7970101      0.7793341     0.76164673     0.74394819     0.72623871     0.70851845      0.6907876     0.67304628     0.65529463     0.63753272     0.61976064      0.6019784     0.58418601     0.56638344     0.54857059     0.53074734     0.51291351     0.49506883     0.47721299     0.45934558     0.44146607     0.42357384     0.40566811     0.38774792     0.36981213     0.35185932     0.33388779     0.31589543      0.2978797     0.27983745      0.2617648     0.24365697     0.22550801     0.20731052     0.18905529     0.17073085     0.15232304     0.13381465     0.11518534    0.096412403    0.077473141    0.058350095    0.039040446    0.019569122              0
      1.7670419      1.7516046      1.7360089       1.720269      1.7043981      1.6884081      1.6723095      1.6561116      1.6398225      1.6234491      1.6069977      1.5904736      1.5738815      1.5572257        1.54051      1.5237376      1.5069115      1.4900346      1.4731094      1.4561379      1.4391225      1.4220649       1.404967      1.3878304      1.3706567      1.3534472      1.3362035      1.3189266      1.3016179      1.2842784      1.2669093      1.2495115      1.2320859      1.2146336      1.1971554      1.1796522      1.1621246      1.1445735      1.1269997      1.1094037      1.0917864      1.0741482      1.0564899      1.0388121      1.0211152      1.0033999     0.98566659     0.96791588      0.9501482     0.93236403      0.9145638     0.89674793     0.87891681     0.86107085     0.84321039     0.82533578     0.80744734     0.78954538     0.77163019     0.75370203     0.73576113     0.71780773     0.69984201     0.68186415     0.66387429     0.64587254       0.627859      0.6098337     0.59179666     0.57374785     0.55568718     0.53761452     0.51952968      0.5014324     0.48332232     0.46519902     0.44706194     0.42891041     0.41074361     0.39256053     0.37435997     0.35614046     0.33790022      0.3196371     0.30134852     0.28303133     0.26468172     0.24629506     0.22786573     0.20938694     0.19085049     0.17224658     0.15356367     0.13478861       0.115907    0.096904479    0.077769038    0.058495047     0.03908893    0.019575296              0
      1.7846243      1.7692147      1.7536432      1.7379224      1.7220641      1.7060795      1.6899783      1.6737696      1.6574613      1.6410605      1.6245734      1.6080057      1.5913623      1.5746476      1.5578657      1.5410201      1.5241142       1.507151      1.4901331      1.4730631      1.4559433      1.4387757      1.4215625      1.4043054      1.3870061      1.3696664      1.3522876      1.3348712      1.3174186       1.299931      1.2824096      1.2648557      1.2472702      1.2296543      1.2120088      1.1943348      1.1766332      1.1589048      1.1411504      1.1233708      1.1055669      1.0877393      1.0698887      1.0520158      1.0341213      1.0162057     0.99826969     0.98031379     0.96233857     0.94434454     0.92633222     0.90830207     0.89025456     0.87219012     0.85410916     0.83601209     0.81789928     0.79977107     0.78162778     0.76346973      0.7452972     0.72711044     0.70890967     0.69069511     0.67246692     0.65422523     0.63597016     0.61770177     0.59942009      0.5811251     0.56281672     0.54449483     0.52615923     0.50780965     0.48944575     0.47106708     0.45267307     0.43426304     0.41583615     0.39739137     0.37892748       0.360443     0.34193616     0.32340485     0.30484653     0.28625818     0.26763619     0.24897628     0.23027336     0.21152143     0.19271352     0.17384162     0.15489677     0.13586937      0.1167498    0.097529661    0.078203635    0.058772239    0.039245006    0.019643171              0
      1.8023816      1.7869868      1.7714269      1.7557133      1.7398568      1.7238676       1.707755      1.6915276      1.6751931      1.6587586      1.6422303       1.625614      1.6089147      1.5921372      1.5752855      1.5583636      1.5413749      1.5243227      1.5072097      1.4900389      1.4728126      1.4555331      1.4382027      1.4208234      1.4033971      1.3859254      1.3684102       1.350853      1.3332552      1.3156184      1.2979437      1.2802326      1.2624861      1.2447056      1.2268919      1.2090464      1.1911698      1.1732632      1.1553275      1.1373636      1.1193724      1.1013546      1.0833111      1.0652426      1.0471498      1.0290333       1.010894     0.99273239      0.9745491     0.95634472     0.93811982     0.91987494     0.90161058     0.88332725     0.86502541     0.84670551     0.82836795     0.81001315     0.79164146     0.77325324      0.7548488     0.73642843     0.71799241     0.69954095     0.68107427     0.66259252     0.64409584     0.62558431     0.60705799     0.58851686     0.56996088     0.55138992      0.5328038     0.51420226     0.49558495     0.47695144     0.45830116     0.43963344     0.42094744     0.40224215     0.38351637     0.36476866     0.34599731     0.32720029     0.30837522     0.28951928     0.27062918     0.25170106     0.23273048     0.21371236     0.19464096     0.17550999     0.15631275     0.13704258     0.11769344    0.098260941    0.078743774    0.059145395    0.039475768    0.019752425              0
